passenger,start,end,time
211,3,4,50
212,0,1,50
213,2,4,52
214,0,1,52
215,1,4,52
216,2,3,52
217,2,3,52
218,2,4,52
219,2,3,52
220,1,5,52
221,2,4,52
222,1,3,53
223,2,5,53
224,1,5,53
225,1,3,53
226,1,3,53
227,2,3,53
228,0,4,53
229,1,5,53
230,0,5,54
231,1,4,54
232,2,5,54
233,2,4,54
234,0,2,54
235,2,5,54
236,2,3,54
237,0,1,55
238,0,4,55
239,4,5,55
240,1,2,55
241,2,4,55
242,1,3,56
243,1,5,56
244,2,5,56
245,2,3,56
246,2,5,56
247,1,2,57
248,0,5,57
249,0,5,57
250,0,4,57
251,3,4,58
252,2,3,59
253,1,2,59
254,2,4,59
255,1,4,59
256,0,1,59
257,1,2,59
258,4,5,59
259,1,3,60
260,1,4,60
261,1,5,60
262,1,4,60
263,1,2,60
264,1,4,61
265,2,5,61
266,1,4,61
267,2,4,61
268,0,3,62
269,1,5,62
270,1,2,62
271,2,4,62
272,2,5,63
273,1,4,63
274,1,3,63
275,2,4,63
276,0,4,64
277,1,5,64
278,1,4,65
279,1,4,65
280,0,3,65
281,2,5,65
282,4,5,66
283,0,1,66
284,0,2,66
285,3,4,66
286,1,2,66
287,2,5,67
288,0,4,67
289,3,4,67
290,0,2,67
291,1,4,68
292,2,3,68
293,1,2,68
294,2,5,69
295,2,3,69
296,2,4,69
297,2,4,70
298,0,2,70
299,2,4,71
300,2,4,71
301,2,4,71
302,1,2,71
303,3,5,71
304,1,5,72
305,1,4,72
306,1,5,73
307,0,5,73
308,0,4,73
309,1,3,74
310,1,3,74
311,2,5,74
312,2,5,74
313,1,4,74
314,2,3,74
315,2,5,74
316,0,4,74
317,0,4,75
318,4,5,75
319,0,4,76
320,2,3,76
321,1,3,76
322,3,4,76
323,0,3,77
324,1,5,77
325,2,4,78
326,3,5,78
327,2,4,78
328,1,2,79
329,0,5,79
330,0,3,80
331,1,2,80
332,2,3,80
333,0,3,81
334,2,5,81
335,2,3,81
336,2,4,81
337,2,3,81
338,0,2,82
339,0,5,82
340,2,3,82
341,0,2,83
342,2,5,83
343,1,3,84
344,0,3,84
345,0,1,84
346,0,5,84
347,0,2,85
348,1,4,85
349,2,3,86
350,1,5,86
351,1,4,86
352,4,5,86
353,1,4,87
354,1,2,87
355,4,5,87
356,3,4,87
357,0,4,88
358,0,1,88
359,2,5,88
360,1,4,88
361,2,3,89
362,2,4,89
363,0,4,89
364,0,1,90
365,2,4,90
366,2,5,90
367,0,2,91
368,2,3,91
369,1,3,92
370,2,4,92
371,1,3,92
372,0,5,92
373,0,5,92
374,2,4,92
375,0,3,92
376,2,3,93
377,2,4,93
378,1,3,93
379,1,2,94
380,1,4,95
381,1,3,95
382,3,5,95
383,0,5,95
384,2,5,96
385,0,4,96
386,2,3,96
387,0,5,97
388,1,3,98
389,1,4,98
390,4,5,98
391,0,1,98
392,1,2,98
393,2,4,98
394,1,5,98
395,2,3,98
396,1,3,99
397,0,4,99
398,1,3,100
399,0,1,100
400,1,3,100
401,2,5,101
402,1,2,101
403,0,5,101
404,3,4,101
405,1,2,101
406,2,3,102
407,1,4,102
408,1,4,102
409,0,5,103
410,0,4,103
411,4,5,103
412,2,3,104
413,0,4,104
414,1,5,104
415,0,2,104
416,0,4,104
417,0,4,104
418,0,4,104
419,2,3,105
420,0,2,105
421,2,4,105
422,0,5,105
423,4,5,105
424,0,5,105
425,1,3,105
426,0,5,105
427,0,5,106
428,0,4,106
429,2,3,106
430,2,3,106
431,4,5,106
432,4,5,106
433,0,3,106
434,2,4,107
435,1,2,107
436,0,5,107
437,1,4,108
438,2,3,108
439,0,2,108
440,1,4,108
441,1,2,109
442,0,5,109
443,2,4,109
444,0,5,109
445,0,3,110
446,0,2,110
447,3,5,110
448,1,5,111
449,4,5,112
450,2,4,112
451,1,4,112
452,0,2,112
453,0,5,112
454,0,2,113
455,1,4,113
456,1,4,113
457,0,4,114
458,0,4,114
459,2,5,114
460,1,3,115
461,1,2,115
462,0,5,115
463,0,4,115
464,2,4,115
465,2,4,116
466,1,2,116
467,0,5,116
468,2,4,116
469,1,2,116
470,2,5,117
471,2,4,118
472,2,5,118
473,1,4,118
474,1,5,118
475,1,3,118
476,1,4,119
477,2,4,119
478,0,3,119
479,2,5,120
480,2,3,120
481,0,5,120
482,2,5,120
483,0,3,121
484,4,5,121
485,2,4,122
486,0,4,122
487,1,5,122
488,2,5,122
489,2,4,122
490,0,5,122
491,0,1,122
492,3,5,122
493,1,4,123
494,0,5,123
495,2,4,123
496,2,4,123
497,2,5,124
498,2,4,125
499,0,5,125
500,2,4,126
501,0,3,126
502,2,4,126
503,1,4,126
504,0,2,126
505,1,2,126
506,2,5,126
507,2,5,126
508,2,4,126
509,1,5,126
510,3,4,126
511,1,4,127
512,2,3,127
513,3,4,127
514,3,5,128
515,3,5,128
516,2,3,128
517,0,1,129
518,0,2,130
519,1,5,131
520,2,4,131
521,2,3,131
522,0,2,131
523,0,3,131
524,0,1,132
525,0,1,132
526,3,4,132
527,2,5,132
528,2,4,133
529,2,4,133
530,2,5,133
531,0,5,133
532,0,2,134
533,2,5,135
534,0,5,135
535,1,4,135
536,2,5,136
537,1,3,136
538,1,3,136
539,2,5,136
540,1,5,136
541,0,2,136
542,2,5,137
543,2,4,137
544,0,1,137
545,2,3,137
546,3,4,137
547,2,5,138
548,2,4,138
549,1,5,138
550,1,4,138
551,0,2,138
552,0,1,138
553,2,4,138
554,2,5,139
555,1,4,139
556,1,3,139
557,1,2,139
558,2,4,139
559,0,3,140
560,3,5,140
561,1,5,141
562,2,3,141
563,0,3,141
564,2,5,141
565,0,5,142
566,2,3,142
567,0,3,142
568,1,3,142
569,0,4,142
570,1,3,142
571,4,5,142
572,2,3,143
573,0,4,144
574,0,4,144
575,2,4,144
576,1,4,144
577,1,5,144
578,1,2,144
579,1,5,144
580,1,2,144
581,0,5,144
582,0,4,144
583,1,3,145
584,2,5,145
585,1,2,145
586,3,4,145
587,1,4,146
588,4,5,146
589,1,5,147
590,1,2,147
591,1,2,148
592,0,2,148
593,4,5,148
594,0,5,148
595,1,5,149
596,2,5,149
597,3,4,149
598,2,5,149
599,0,4,149
600,2,3,150
601,0,1,150
602,1,5,150
603,1,4,151
604,0,3,151
605,3,5,151
606,2,5,151
607,2,4,151
608,4,5,151
609,1,2,151
610,0,3,152
611,2,4,152
612,3,5,152
613,0,3,153
614,4,5,153
615,2,3,153
616,0,2,153
617,1,3,154
618,2,3,154
619,1,2,154
620,1,2,154
621,2,3,154
622,0,2,155
623,0,4,155
624,2,3,156
625,2,3,156
626,1,3,156
627,2,5,156
628,4,5,157
629,2,5,157
630,0,3,157
631,1,4,158
632,2,4,158
633,0,4,158
634,0,4,158
635,1,5,158
636,3,4,158
637,1,2,159
638,1,5,159
639,2,4,159
640,0,1,159
641,0,1,160
642,1,2,160
643,2,4,160
644,2,4,160
645,0,2,160
646,1,3,160
647,3,4,161
648,1,3,161
649,3,4,161
650,2,3,161
651,1,5,161
652,0,2,161
653,0,4,161
654,1,3,162
655,0,2,162
656,0,2,162
657,1,3,162
658,2,4,162
659,1,3,163
660,4,5,163
661,4,5,164
662,0,3,164
663,2,3,164
664,1,4,164
665,1,2,164
666,0,1,164
667,0,5,164
668,0,3,165
669,0,3,165
670,2,4,165
671,0,3,166
672,1,3,166
673,2,3,166
674,1,2,167
675,1,2,167
676,2,5,167
677,2,3,168
678,1,5,168
679,2,4,168
680,1,4,168
681,2,5,168
682,2,3,168
683,1,4,168
684,1,3,169
685,2,3,169
686,1,5,170
687,2,3,171
688,0,1,172
689,0,3,172
690,0,2,173
691,1,2,173
692,1,5,173
693,1,5,173
694,0,3,173
695,1,2,174
696,3,4,174
697,0,3,174
698,1,3,176
699,1,5,176
700,0,5,177
701,4,5,177
702,1,4,177
703,2,4,177
704,1,4,177
705,2,5,177
706,1,2,177
707,1,3,177
708,4,5,178
709,3,5,178
710,0,2,178
711,3,5,178
712,0,2,178
713,1,4,179
714,1,4,179
715,1,3,179
716,1,5,179
717,0,4,180
718,4,5,180
719,4,5,180
720,2,5,180
721,1,3,180
722,0,3,181
723,1,3,181
724,4,5,181
725,0,2,181
726,2,5,181
727,3,4,181
728,0,4,181
729,1,4,182
730,1,3,182
731,2,3,182
732,3,5,182
733,2,5,182
734,1,2,183
735,1,4,183
736,1,4,183
737,2,5,183
738,1,5,185
739,0,3,185
740,2,3,186
741,1,4,186
742,1,5,186
743,1,2,186
744,1,2,186
745,2,5,186
746,0,1,186
747,1,4,186
748,0,2,186
749,1,3,186
750,1,4,187
751,0,3,188
752,1,3,188
753,2,3,188
754,2,4,188
755,2,5,189
756,2,5,189
757,0,3,190
758,0,4,190
759,1,4,190
760,2,3,190
761,3,5,191
762,2,5,191
763,0,5,192
764,0,5,192
765,1,5,192
766,2,4,192
767,0,2,193
768,4,5,193
769,2,4,193
770,2,3,194
771,3,5,194
772,1,5,194
773,2,5,194
774,1,2,194
775,0,2,194
776,2,5,194
777,0,2,195
778,0,1,195
779,1,4,195
780,2,3,195
781,2,4,196
782,2,3,196
783,0,5,196
784,0,4,196
785,1,2,196
786,2,5,197
787,0,1,197
788,0,5,197
789,0,5,197
790,0,4,197
791,4,5,197
792,1,5,198
793,1,4,198
794,0,5,198
795,2,4,198
796,2,4,198
797,0,4,198
798,2,3,198
799,2,5,199
800,1,2,199
801,1,5,199
802,1,4,200
803,0,2,200
804,2,4,200
805,2,4,200
806,1,5,200
807,1,3,201
808,1,4,201
809,0,4,201
810,1,4,201
811,0,3,202
812,1,5,202
813,1,3,202
814,3,4,202
815,0,3,203
816,0,4,203
817,3,5,204
818,0,5,204
819,0,1,204
820,0,3,204
821,0,1,204
822,0,1,204
823,4,5,204
824,2,3,204
825,0,3,205
826,4,5,205
827,4,5,205
828,2,3,206
829,1,5,206
830,2,5,206
831,1,3,207
832,1,2,207
833,2,4,207
834,2,5,207
835,2,4,207
836,0,1,208
837,0,2,208
838,0,2,209
839,2,3,210
840,1,5,210
841,2,3,210
842,3,5,211
843,0,4,211
844,0,5,211
845,2,5,211
846,2,4,211
847,2,3,212
848,0,4,212
849,1,5,212
850,2,4,212
851,0,1,213
852,2,5,213
853,2,5,213
854,2,3,213
855,1,3,214
856,2,3,214
857,4,5,214
858,0,3,214
859,1,2,215
860,1,4,215
861,1,3,215
862,4,5,216
863,2,4,216
864,0,2,216
865,1,3,217
866,1,2,217
867,0,4,217
868,1,4,217
869,0,5,218
870,0,1,218
871,2,4,218
872,1,3,218
873,0,3,218
874,0,2,219
875,1,2,219
876,3,4,219
877,1,3,220
878,2,3,220
879,2,5,220
880,0,3,220
881,0,3,220
882,1,4,220
883,0,2,221
884,1,3,221
885,0,1,221
886,1,5,221
887,2,3,222
888,0,1,222
889,3,4,222
890,0,4,222
891,2,5,222
892,1,4,222
893,1,3,222
894,1,4,223
895,1,3,223
896,1,3,223
897,2,5,223
898,1,5,223
899,0,5,223
900,1,2,223
901,2,3,224
902,2,3,224
903,0,4,224
904,4,5,225
905,2,5,225
906,0,1,225
907,1,5,226
908,0,3,226
909,1,3,226
910,3,4,227
911,0,1,228
912,2,3,228
913,0,2,228
914,0,3,228
915,0,2,229
916,0,3,229
917,0,3,230
918,2,4,230
919,4,5,230
920,2,3,230
921,1,5,230
922,2,5,231
923,2,3,231
924,2,3,231
925,2,4,231
926,2,5,232
927,1,2,232
928,1,4,232
929,3,4,233
930,1,5,233
931,1,5,233
932,2,5,233
933,1,2,233
934,0,2,233
935,1,3,233
936,0,5,234
937,1,3,234
938,4,5,235
939,0,4,235
940,1,5,236
941,1,4,236
942,4,5,236
943,0,2,236
944,0,3,237
945,2,4,237
946,2,4,237
947,2,4,237
948,1,3,238
949,2,5,238
950,0,3,238
951,1,4,238
952,1,5,238
953,3,4,239
954,3,5,239
955,0,2,239
956,2,5,239
957,1,4,239
958,3,5,239
959,0,2,240
960,1,2,240
961,2,3,240
962,0,1,240
963,1,5,241
964,2,3,241
965,1,2,241
966,2,5,241
967,1,5,241
968,1,2,241
969,0,5,241
970,1,2,242
971,1,4,242
972,1,2,242
973,0,5,242
974,1,3,242
975,2,3,242
976,1,2,243
977,1,3,243
978,2,3,243
979,1,2,243
980,4,5,244
981,1,2,244
982,2,3,244
983,1,5,244
984,0,5,244
985,2,5,245
986,0,1,246
987,2,4,246
988,0,3,247
989,1,2,247
990,2,5,247
991,0,4,248
992,2,5,248
993,2,5,248
994,2,4,248
995,2,4,249
996,0,2,249
997,0,5,249
998,2,5,249
999,1,2,250
1000,2,4,250
1001,3,5,251
1002,1,3,251
1003,0,1,251
1004,0,4,252
1005,1,4,252
1006,0,1,252
1007,1,3,252
1008,1,2,253
1009,0,4,254
1010,2,5,254
1011,2,4,254
1012,1,3,254
1013,1,4,254
1014,0,5,255
1015,2,5,255
1016,2,4,255
1017,0,5,255
1018,4,5,256
1019,1,4,256
1020,2,4,256
1021,2,5,256
1022,1,5,256
1023,0,1,257
1024,1,2,257
1025,2,5,257
1026,1,4,257
1027,2,4,257
1028,1,4,258
1029,3,5,258
1030,1,5,258
1031,2,5,259
1032,0,3,259
1033,0,2,259
1034,0,2,260
1035,1,5,260
1036,2,5,260
1037,0,4,260
1038,2,3,260
1039,0,4,261
1040,1,2,261
1041,2,3,261
1042,1,3,261
1043,1,4,261
1044,1,3,261
1045,4,5,261
1046,1,2,262
1047,0,5,262
1048,0,1,262
1049,1,5,262
1050,0,5,262
1051,0,5,262
1052,2,3,263
1053,0,1,263
1054,1,3,263
1055,0,1,263
1056,0,3,264
1057,1,4,264
1058,2,3,264
1059,1,2,264
1060,2,5,265
1061,3,5,265
1062,0,2,266
1063,0,2,266
1064,2,4,266
1065,2,5,266
1066,0,1,266
1067,2,5,266
1068,3,4,266
1069,2,3,266
1070,0,2,267
1071,1,2,268
1072,3,4,268
1073,0,2,268
1074,2,4,268
1075,1,2,268
1076,2,5,268
1077,2,5,268
1078,2,3,268
1079,1,5,269
1080,0,3,269
1081,2,3,269
1082,4,5,269
1083,1,2,269
1084,1,4,269
1085,2,4,270
1086,2,4,270
1087,2,3,270
1088,2,5,270
1089,2,5,270
1090,0,1,271
1091,3,4,271
1092,3,4,271
1093,0,4,271
1094,2,5,271
1095,1,5,271
1096,2,5,271
1097,1,3,272
1098,0,4,272
1099,0,1,272
1100,0,1,272
1101,0,4,273
1102,0,1,273
1103,2,4,273
1104,2,4,273
1105,4,5,273
1106,2,3,273
1107,0,5,273
1108,0,4,273
1109,2,4,274
1110,1,4,274
1111,1,3,274
1112,0,4,275
1113,0,3,276
1114,1,3,276
1115,3,5,276
1116,1,5,276
1117,3,5,277
1118,0,4,277
1119,1,5,278
1120,2,4,278
1121,2,3,278
1122,1,4,278
1123,2,4,278
1124,1,2,278
1125,1,3,279
1126,1,3,279
1127,1,5,279
1128,0,1,279
1129,1,4,279
1130,4,5,279
1131,3,5,279
1132,1,3,279
1133,3,4,280
1134,1,3,280
1135,4,5,280
1136,0,3,281
1137,0,5,281
1138,2,4,281
1139,2,3,281
1140,4,5,282
1141,0,2,282
1142,2,3,282
1143,0,3,282
1144,2,4,283
1145,2,4,283
1146,0,5,283
1147,4,5,283
1148,1,4,284
1149,0,1,284
1150,2,5,284
1151,1,4,284
1152,0,4,284
1153,2,3,285
1154,3,5,286
1155,2,4,287
1156,0,5,287
1157,1,3,287
1158,0,3,287
1159,0,1,287
1160,0,2,287
1161,2,4,288
1162,1,2,288
1163,2,3,288
1164,1,2,288
1165,1,5,288
1166,0,2,288
1167,0,1,289
1168,2,5,289
1169,0,4,289
1170,0,4,289
1171,0,5,290
1172,2,4,290
1173,0,2,290
1174,2,4,290
1175,1,4,290
1176,4,5,291
1177,2,5,291
1178,0,3,291
1179,1,4,292
1180,1,4,292
1181,3,4,293
1182,1,3,293
1183,0,3,293
1184,2,5,293
1185,1,5,293
1186,2,3,293
1187,1,2,293
1188,2,5,294
1189,2,3,295
1190,2,5,295
1191,0,2,295
1192,0,2,295
1193,1,4,295
1194,2,3,295
1195,2,4,296
1196,1,2,296
1197,0,2,296
1198,1,2,297
1199,1,3,297
1200,1,3,297
1201,3,5,297
1202,0,3,297
1203,4,5,297
1204,4,5,297
1205,2,3,298
1206,2,5,298
1207,2,3,298
1208,2,4,298
1209,2,4,298
1210,0,3,298
1211,0,1,298
1212,2,5,299
1213,0,2,299
1214,2,5,299
1215,1,2,299
1216,0,4,299
1217,0,3,300
1218,1,5,300
1219,0,2,300
1220,2,3,300
1221,2,5,301
1222,0,1,301
1223,2,4,301
1224,2,4,301
1225,2,4,302
1226,1,4,302
1227,3,4,302
1228,2,3,302
1229,2,3,302
1230,1,3,302
1231,4,5,303
1232,2,3,303
1233,1,2,303
1234,0,5,304
1235,2,5,304
1236,4,5,304
1237,0,5,304
1238,1,2,305
1239,0,4,305
1240,2,3,305
1241,2,3,305
1242,1,3,305
1243,1,3,305
1244,0,3,306
1245,2,5,306
1246,2,5,306
1247,2,3,306
1248,3,5,307
1249,1,3,307
1250,2,4,307
1251,2,4,307
1252,1,4,308
1253,1,3,308
1254,2,3,308
1255,2,3,308
1256,1,3,308
1257,0,5,309
1258,0,2,309
1259,0,3,309
1260,2,5,309
1261,0,1,309
1262,0,5,310
1263,1,3,310
1264,0,2,310
1265,0,2,311
1266,0,5,311
1267,0,4,312
1268,1,4,312
1269,1,5,313
1270,1,4,313
1271,2,3,313
1272,2,3,313
1273,1,5,314
1274,0,2,314
1275,1,4,314
1276,0,3,315
1277,0,5,315
1278,0,3,315
1279,2,4,315
1280,0,2,315
1281,0,1,316
1282,2,4,316
1283,2,5,316
1284,1,2,316
1285,1,3,316
1286,4,5,317
1287,4,5,318
1288,0,4,318
1289,1,3,318
1290,0,1,319
1291,2,5,319
1292,0,1,319
1293,1,4,319
1294,3,4,320
1295,1,2,320
1296,0,2,320
1297,2,3,320
1298,0,2,321
1299,1,4,321
1300,3,4,322
1301,2,5,322
1302,0,5,322
1303,1,5,322
1304,0,3,323
1305,0,5,323
1306,2,5,324
1307,0,5,324
1308,1,4,324
1309,2,5,325
1310,1,4,325
1311,2,5,325
1312,0,5,325
1313,0,5,325
1314,0,3,326
1315,1,5,327
1316,1,2,327
1317,2,5,328
1318,0,2,328
1319,2,5,328
1320,1,3,328
1321,1,3,328
1322,1,5,329
1323,1,3,329
1324,1,3,330
1325,1,2,330
1326,2,3,330
1327,1,4,330
1328,1,2,330
1329,1,5,330
1330,2,3,330
1331,2,5,330
1332,2,4,330
1333,2,5,330
1334,3,5,331
1335,2,4,331
1336,0,4,331
1337,2,5,331
1338,1,5,331
1339,2,4,332
1340,2,5,332
1341,0,3,332
1342,1,2,332
1343,1,2,332
1344,2,5,333
1345,2,3,333
1346,2,5,333
1347,3,4,333
1348,1,5,333
1349,2,5,334
1350,2,5,334
1351,0,2,334
1352,0,1,334
1353,0,2,334
1354,1,2,334
1355,1,4,335
1356,1,5,335
1357,2,5,336
1358,1,5,336
1359,2,5,336
1360,2,5,337
1361,0,5,337
1362,2,4,338
1363,4,5,338
1364,2,5,338
1365,0,3,338
1366,1,4,338
1367,0,4,338
1368,2,5,338
1369,1,3,338
1370,0,5,339
1371,2,3,339
1372,2,3,339
1373,1,5,340
1374,0,2,340
1375,1,5,340
1376,1,4,340
1377,2,4,340
1378,2,5,340
1379,0,2,341
1380,1,3,341
1381,0,1,341
1382,2,5,341
1383,2,5,341
1384,0,3,341
1385,1,5,341
1386,4,5,342
1387,0,1,342
1388,2,4,343
1389,1,5,343
1390,2,3,343
1391,0,4,343
1392,1,3,344
1393,4,5,344
1394,1,3,344
1395,2,4,344
1396,2,4,344
1397,0,2,345
1398,3,5,345
1399,2,3,345
1400,2,5,346
1401,2,4,346
1402,0,3,346
1403,1,2,346
1404,2,4,346
1405,2,5,346
1406,2,4,347
1407,3,5,347
1408,0,2,347
1409,2,4,347
1410,1,3,348
1411,0,2,348
1412,2,4,348
1413,0,5,348
1414,0,1,348
1415,1,4,349
1416,0,2,350
1417,0,5,350
1418,0,2,350
1419,2,5,350
1420,1,3,351
1421,1,2,351
1422,2,3,351
1423,0,1,351
1424,2,5,351
1425,2,4,352
1426,1,5,352
1427,0,3,352
1428,1,3,353
1429,0,5,353
1430,2,4,354
1431,1,4,355
1432,1,4,355
1433,2,4,355
1434,0,1,355
1435,1,5,356
1436,2,5,356
1437,0,5,357
1438,3,4,357
1439,0,5,357
1440,1,2,358
1441,2,5,358
1442,2,5,358
1443,0,2,358
1444,1,4,358
1445,1,3,359
1446,1,5,359
1447,3,5,360
1448,2,3,360
1449,1,4,360
1450,2,5,360
1451,1,2,361
1452,4,5,361
1453,1,4,361
1454,1,5,361
1455,1,5,361
1456,0,2,361
1457,2,5,361
1458,0,3,362
1459,0,2,362
1460,1,2,362
1461,2,3,362
1462,2,5,362
1463,2,3,362
1464,1,2,362
1465,2,4,362
1466,1,4,363
1467,0,2,363
1468,1,4,363
1469,0,3,364
1470,2,5,364
1471,2,3,364
1472,2,4,364
1473,2,3,365
1474,2,5,365
1475,1,3,366
1476,0,4,366
1477,0,1,366
1478,2,4,366
1479,1,2,367
1480,3,4,367
1481,0,1,367
1482,1,2,368
1483,3,4,368
1484,2,3,368
1485,2,4,368
1486,1,2,369
1487,2,5,369
1488,1,5,369
1489,3,4,369
1490,3,4,369
1491,2,4,369
1492,2,4,370
1493,1,4,370
1494,0,4,370
1495,0,4,370
1496,0,2,370
1497,0,5,371
1498,0,2,371
1499,1,2,371
1500,0,5,371
1501,2,4,372
1502,0,5,372
1503,1,4,373
1504,2,5,373
1505,2,3,374
1506,2,5,374
1507,2,5,374
1508,2,3,374
1509,2,3,375
1510,0,5,375
1511,4,5,375
1512,2,3,376
1513,2,5,376
1514,0,1,376
1515,2,3,376
1516,0,3,376
1517,4,5,377
1518,1,4,377
1519,2,4,377
1520,1,2,378
1521,1,5,378
1522,2,3,378
1523,1,4,379
1524,3,5,379
1525,2,5,380
1526,1,4,380
1527,1,2,381
1528,1,2,381
1529,1,3,381
1530,0,4,381
1531,2,3,382
1532,2,3,382
1533,4,5,382
1534,2,4,383
1535,2,3,383
1536,0,3,383
1537,3,4,383
1538,2,5,383
1539,2,4,383
1540,0,1,383
1541,0,1,384
1542,2,3,384
1543,0,2,384
1544,1,2,385
1545,1,4,385
1546,2,4,385
1547,0,3,385
1548,1,4,385
1549,2,3,385
1550,1,2,386
1551,1,2,386
1552,1,4,386
1553,2,5,386
1554,3,4,386
1555,2,5,387
1556,1,4,387
1557,0,1,387
1558,0,5,388
1559,2,5,388
1560,2,5,388
1561,1,4,388
1562,0,3,388
1563,1,2,389
1564,1,3,389
1565,1,5,389
1566,0,1,389
1567,2,4,389
1568,1,4,389
1569,2,3,390
1570,4,5,390
1571,0,2,390
1572,4,5,390
1573,0,4,390
1574,2,5,390
1575,0,4,390
1576,2,5,391
1577,2,5,391
1578,0,2,391
1579,0,4,391
1580,0,3,392
1581,1,3,392
1582,1,3,393
1583,2,5,393
1584,4,5,394
1585,1,4,395
1586,1,5,395
1587,1,5,395
1588,0,1,395
1589,1,5,395
1590,1,2,395
1591,2,4,396
1592,1,5,396
1593,0,4,396
1594,2,3,396
1595,1,3,396
1596,1,3,397
1597,2,3,397
1598,1,2,397
1599,0,5,397
1600,1,3,398
1601,2,4,398
1602,0,4,398
1603,4,5,399
1604,0,5,399
1605,1,2,400
1606,2,4,400
1607,0,2,400
1608,1,3,402
1609,0,2,402
1610,2,5,402
1611,4,5,403
1612,4,5,404
1613,2,5,404
1614,2,5,404
1615,0,2,405
1616,1,2,405
1617,1,2,406
1618,1,4,406
1619,0,2,406
1620,0,1,407
1621,0,3,407
1622,1,5,407
1623,0,3,408
1624,0,2,408
1625,2,3,410
1626,1,4,410
1627,0,5,411
1628,1,4,411
1629,0,4,411
1630,2,5,411
1631,0,4,411
1632,3,4,412
1633,0,1,412
1634,2,5,412
1635,0,2,412
1636,1,2,412
1637,2,4,412
1638,2,4,413
1639,2,5,413
1640,0,2,413
1641,0,4,413
1642,2,3,413
1643,1,2,414
1644,0,4,414
1645,0,3,415
1646,2,5,415
1647,2,5,415
1648,2,5,415
1649,2,4,416
1650,0,5,416
1651,0,2,416
1652,2,3,416
1653,0,1,417
1654,2,4,417
1655,0,1,417
1656,1,3,417
1657,0,4,417
1658,1,2,417
1659,0,3,418
1660,2,4,418
1661,1,3,418
1662,3,5,419
1663,1,2,419
1664,0,2,420
